,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_type,jpg_url,img_num,p1,p2,p3,retweet_count,favorite_count
2279,667405339315146752,2015-11-19 18:13:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,https://twitter.com/dog_rates/status/667405339315146752/photo/1,7,10,Biden,None,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1.0,Saint_Bernard,Leonberg,golden_retriever,234.0,489.0
2280,667393430834667520,2015-11-19 17:26:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,https://twitter.com/dog_rates/status/667393430834667520/photo/1,8,10,Fwed,None,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,1.0,papillon,Border_collie,collie,60.0,211.0
2281,667369227918143488,2015-11-19 15:49:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10 https://t.co/LEaviT37v1,https://twitter.com/dog_rates/status/667369227918143488/photo/1,10,10,Unknown,None,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,1.0,teddy,bath_towel,Christmas_stocking,173.0,385.0
2282,667211855547486208,2015-11-19 05:24:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,https://twitter.com/dog_rates/status/667211855547486208/photo/1,9,10,Genevieve,None,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,1.0,golden_retriever,Labrador_retriever,kuvasz,258.0,516.0
2284,667192066997374976,2015-11-19 04:05:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,https://twitter.com/dog_rates/status/667192066997374976/photo/1,12,10,Unknown,None,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,1.0,Rottweiler,miniature_pinscher,black-and-tan_coonhound,115.0,414.0
2285,667188689915760640,2015-11-19 03:52:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog https://t.co/8uCMwS9CbV,https://twitter.com/dog_rates/status/667188689915760640/photo/1,10,10,Unknown,None,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,1.0,vacuum,swab,toilet_tissue,449.0,784.0
2287,667177989038297088,2015-11-19 03:10:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,https://twitter.com/dog_rates/status/667177989038297088/photo/1,8,10,Unknown,None,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,1.0,vizsla,Chesapeake_Bay_retriever,Weimaraner,58.0,200.0
2288,667176164155375616,2015-11-19 03:02:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,https://twitter.com/dog_rates/status/667176164155375616/photo/1,4,10,Unknown,None,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,1.0,soft-coated_wheaten_terrier,Lakeland_terrier,toy_poodle,484.0,640.0
2289,667174963120574464,2015-11-19 02:58:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",https://twitter.com/dog_rates/status/667174963120574464/photo/1,9,10,Clarence,None,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1.0,toy_poodle,Chihuahua,bluetick,88.0,262.0
2290,667171260800061440,2015-11-19 02:43:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,https://twitter.com/dog_rates/status/667171260800061440/photo/1,10,10,Kenneth,None,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1.0,giant_schnauzer,Lakeland_terrier,Irish_water_spaniel,97.0,235.0
2294,667138269671505920,2015-11-19 00:32:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,https://twitter.com/dog_rates/status/667138269671505920/photo/1,10,10,Unknown,None,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1.0,West_Highland_white_terrier,Samoyed,toy_poodle,2387.0,4851.0
2295,667119796878725120,2015-11-18 23:18:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,https://twitter.com/dog_rates/status/667119796878725120/photo/1,10,10,Gabe,None,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1.0,Pembroke,Chihuahua,toy_poodle,135.0,346.0
2297,667073648344346624,2015-11-18 20:15:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,https://twitter.com/dog_rates/status/667073648344346624/photo/1,10,10,Dave,None,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,1.0,Chihuahua,pug,Brabancon_griffon,134.0,425.0
2299,667065535570550784,2015-11-18 19:43:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,https://twitter.com/dog_rates/status/667065535570550784/photo/1,8,10,Unknown,None,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,1.0,jigsaw_puzzle,doormat,space_heater,51.0,175.0
2301,667044094246576128,2015-11-18 18:17:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12/10 gimme now https://t.co/QZAnwgnOMB,https://twitter.com/dog_rates/status/667044094246576128/photo/1,12,10,Unknown,None,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,1.0,golden_retriever,Labrador_retriever,seat_belt,54.0,198.0
2302,667012601033924608,2015-11-18 16:12:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Klevin. He laughs a lot. Very cool dog. 9/10 https://t.co/bATAbPNv0m,https://twitter.com/dog_rates/status/667012601033924608/photo/1,9,10,Klevin,None,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,1.0,hyena,African_hunting_dog,coyote,237.0,471.0
2303,666996132027977728,2015-11-18 15:07:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10 https://t.co/SVpNbhaIMk,https://twitter.com/dog_rates/status/666996132027977728/photo/1,10,10,Carll,None,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,1.0,hay,Rottweiler,water_buffalo,102.0,258.0
2305,666837028449972224,2015-11-18 04:35:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called 3/10 https://t.co/xYGdBrMS9h,https://twitter.com/dog_rates/status/666837028449972224/photo/1,3,10,Unknown,None,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,1.0,triceratops,armadillo,common_iguana,584.0,857.0
2306,666835007768551424,2015-11-18 04:27:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,https://twitter.com/dog_rates/status/666835007768551424/photo/1,10,10,Unknown,None,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,1.0,Airedale,toy_poodle,teddy,83.0,222.0
2308,666817836334096384,2015-11-18 03:18:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,https://twitter.com/dog_rates/status/666817836334096384/photo/1,9,10,Jeph,None,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,1.0,miniature_schnauzer,standard_schnauzer,giant_schnauzer,267.0,540.0
2309,666804364988780544,2015-11-18 02:25:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,https://twitter.com/dog_rates/status/666804364988780544/photo/1,8,10,Jockson,None,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,1.0,English_setter,Brittany_spaniel,Ibizan_hound,95.0,250.0
2310,666786068205871104,2015-11-18 01:12:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10 https://t.co/EIn5kElY1S,https://twitter.com/dog_rates/status/666786068205871104/photo/1,2,10,Unknown,None,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,1.0,snail,slug,acorn,521.0,800.0
2311,666781792255496192,2015-11-18 00:55:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,https://twitter.com/dog_rates/status/666781792255496192/photo/1,10,10,Unknown,None,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1.0,Italian_greyhound,Weimaraner,vizsla,211.0,404.0
2312,666776908487630848,2015-11-18 00:36:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,https://twitter.com/dog_rates/status/666776908487630848/photo/1,5,10,Josep,None,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,1.0,seat_belt,miniature_pinscher,Chihuahua,186.0,368.0
2314,666701168228331520,2015-11-17 19:35:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,https://twitter.com/dog_rates/status/666701168228331520/photo/1,8,10,Unknown,None,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1.0,Labrador_retriever,Chihuahua,French_bulldog,234.0,449.0
2315,666691418707132416,2015-11-17 18:56:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10 https://t.co/bg4TqvvkuF,https://twitter.com/dog_rates/status/666691418707132416/photo/1,8,10,Christoper,None,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1.0,German_shepherd,beagle,bloodhound,51.0,196.0
2317,666644823164719104,2015-11-17 15:51:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date. 9/10 https://t.co/LEkZjZxESQ,https://twitter.com/dog_rates/status/666644823164719104/photo/1,9,10,Jimothy,None,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,1.0,Ibizan_hound,Pembroke,West_Highland_white_terrier,88.0,238.0
2321,666435652385423360,2015-11-17 02:00:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

10/10 https://t.co/GlFZPzqcEU",https://twitter.com/dog_rates/status/666435652385423360/photo/1,10,10,Unknown,None,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,1.0,Chesapeake_Bay_retriever,chain_saw,power_drill,54.0,170.0
2323,666428276349472768,2015-11-17 01:30:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have an Austrian Pulitzer. Collectors edition. Levitates (?). 7/10 would garden with https://t.co/NMQq6HIglK,https://twitter.com/dog_rates/status/666428276349472768/photo/1,7,10,Unknown,None,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,1.0,Pembroke,chow,Pomeranian,90.0,171.0
2324,666421158376562688,2015-11-17 01:02:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,https://twitter.com/dog_rates/status/666421158376562688/photo/1,12,10,Unknown,None,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1.0,Blenheim_spaniel,cocker_spaniel,Shih-Tzu,118.0,327.0
2325,666418789513326592,2015-11-17 00:53:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10 https://t.co/qXpcwENTvn,https://twitter.com/dog_rates/status/666418789513326592/photo/1,10,10,Walter,None,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,1.0,toy_terrier,papillon,Chihuahua,48.0,129.0
2327,666407126856765440,2015-11-17 00:06:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,https://twitter.com/dog_rates/status/666407126856765440/photo/1,7,10,Unknown,None,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1.0,black-and-tan_coonhound,bloodhound,flat-coated_retriever,44.0,113.0
2328,666396247373291520,2015-11-16 23:23:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10 https://t.co/Dc7b0E8qFE,https://twitter.com/dog_rates/status/666396247373291520/photo/1,9,10,Unknown,None,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,1.0,Chihuahua,toy_terrier,papillon,92.0,172.0
2331,666353288456101888,2015-11-16 20:32:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a mixed Asiago from the Galápagos Islands. Only one ear working. Big fan of marijuana carpet. 8/10 https://t.co/tltQ5w9aUO,https://twitter.com/dog_rates/status/666353288456101888/photo/1,8,10,Unknown,None,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,1.0,malamute,Siberian_husky,Eskimo_dog,77.0,229.0
2332,666345417576210432,2015-11-16 20:01:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho 10/10 https://t.co/VFKG1vxGjB,https://twitter.com/dog_rates/status/666345417576210432/photo/1,10,10,Unknown,None,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,1.0,golden_retriever,Chesapeake_Bay_retriever,Labrador_retriever,146.0,307.0
2333,666337882303524864,2015-11-16 19:31:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an extremely rare horned Parthenon. Not amused. Wears shoes. Overall very nice. 9/10 would pet aggressively https://t.co/QpRjllzWAL,https://twitter.com/dog_rates/status/666337882303524864/photo/1,9,10,an,None,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,1.0,ox,Newfoundland,groenendael,96.0,204.0
2334,666293911632134144,2015-11-16 16:37:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a funny dog. Weird toes. Won't come down. Loves branch. Refuses to eat his food. Hard to cuddle with. 3/10 https://t.co/IIXis0zta0,https://twitter.com/dog_rates/status/666293911632134144/photo/1,3,10,Unknown,None,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,1.0,three-toed_sloth,otter,great_grey_owl,368.0,522.0
2335,666287406224695296,2015-11-16 16:11:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an Albanian 3 1/2 legged  Episcopalian. Loves well-polished hardwood flooring. Penis on the collar. 9/10 https://t.co/d9NcXFKwLv,https://twitter.com/dog_rates/status/666287406224695296/photo/1,1,2,an,None,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,1.0,Maltese_dog,toy_poodle,miniature_poodle,71.0,152.0
2336,666273097616637952,2015-11-16 15:14:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Can take selfies 11/10 https://t.co/ws2AMaNwPW,https://twitter.com/dog_rates/status/666273097616637952/photo/1,11,10,Unknown,None,https://pbs.twimg.com/media/CT8T1mtUwAA3aqm.jpg,1.0,Italian_greyhound,toy_terrier,basenji,82.0,184.0
2337,666268910803644416,2015-11-16 14:57:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Very concerned about fellow dog trapped in computer. 10/10 https://t.co/0yxApIikpk,https://twitter.com/dog_rates/status/666268910803644416/photo/1,10,10,Unknown,None,https://pbs.twimg.com/media/CT8QCd1WEAADXws.jpg,1.0,desktop_computer,desk,bookcase,37.0,108.0
2338,666104133288665088,2015-11-16 04:02:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/Asgdc6kuLX,https://twitter.com/dog_rates/status/666104133288665088/photo/1,1,10,Unknown,None,https://pbs.twimg.com/media/CT56LSZWoAAlJj2.jpg,1.0,hen,cock,partridge,6871.0,14765.0
2339,666102155909144576,2015-11-16 03:55:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh my. Here you are seeing an Adobe Setter giving birth to twins!!! The world is an amazing place. 11/10 https://t.co/11LvqN4WLq,https://twitter.com/dog_rates/status/666102155909144576/photo/1,11,10,Unknown,None,https://pbs.twimg.com/media/CT54YGiWUAEZnoK.jpg,1.0,English_setter,Newfoundland,borzoi,16.0,81.0
